Date|License|Event Name|Login Code|Report Type|Source File|Failure|Failure Reason|Failure Code|Safety Score|Productivity Score|Maintenance Score|Total Score|Maximum Bucket Height|Number of Collisions Between Bucket And Truck|Number of Times Bucket Passed Over Truck Cabin|Average Bucket Fill Factor|Average Bucket Height|Average Cycle Time|Average Distance Between Bucket And Truck Rail|Average Dumping Height of Material|Average Material Per Pass|Execution Time|Fuel Burned|Highest RPM Speed Setting Used|Number of Buckets to Load Truck|Number of Trucks Loaded|Productivity|Time Spent Stopped|Time Spent Swinging Left|Time Spent Swinging Right|Trucks Incorrectly Spotted|Volume of Material Dumped into Truck|Volume of Material Moved|Number of Bucket Collisions with Ground While Stopped|Number of Bucket Slams|Time Spent Counter Rotating|Time Spent Digging Over Final Drive|Number Of Passes To Move Material
2/15/2026 11:33:00 AM|Construction Simulator Experience|Daytona 500|6189468104|3|EXC - Truck Loading - 15-02-26-11.33.xml|False|||33.33|50.00|25.00|44.00|5.752467|1|1|84.35175|2.3032|3.71166|1.265696|1.753646|3.36284|256.3937|1.080021|10|10|1|710.3981|215.3114|51.19136|63.21397|0|12.12862|50.59489|11|10|0.7053199|0|
2/15/2026 11:33:00 AM|Construction Simulator Experience|Daytona 500|6418586596|3|EXC - Truck Loading - 15-02-26-11.33.xml|False|||66.67|77.78|25.00|68.00|5.291811|0|1|89.32607|2.652481|7.516965|1.491873|2.00962|4.035722|250.2688|1.037323|10|7|1|407.3958|207.3478|49.76801|44.795|0|8.768265|28.3218|4|8|2.196648|0|
2/15/2026 11:31:00 AM|Construction Simulator Experience|Daytona 500|8045131926|3|EXC - Truck Loading - 15-02-26-11.31.xml|False|||100.00|33.33|25.00|40.00|5.8577|0|0|110.5564|2.285831|27.81378|0.9074065|1.510203|10.32759|289.1077|1.17406|10|2|1|257.2005|199.4801|30.18423|18.37765|0|3.174858|20.65518|1|2|7.47939|0|
2/15/2026 11:26:00 AM|Construction Simulator Experience|Daytona 500|8455917630|3|EXC - Truck Loading - 15-02-26-11.26.xml|False|||66.67|27.78|25.00|32.00|7.20617|0|0|72.01218|2.633821|22.18196|1.146261|1.817235|7.377462|272.695|1.140999|10|4|1|389.576|225.6034|33.36313|17.176|0|4.125019|29.50985|33|6|0.2829964|0|
2/15/2026 11:24:00 AM|Construction Simulator Experience|Daytona 500|3864799846|3|EXC - Truck Loading - 15-02-26-11.24.xml|False|||100.00|44.44|25.00|48.00|5.266946|0|0|99.71877|2.472851|8.081424|1.379659|1.911333|6.450046|238.6012|0.9975672|10|6|1|681.9444|187.4326|44.97508|27.59122|0|7.974182|45.19798|14|6|4.230084|0|
2/15/2026 11:20:00 AM|Construction Simulator Experience|Daytona 500|9106383112|3|EXC - Truck Loading - 15-02-26-11.20.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|5.56|100.00|28.00|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
2/15/2026 11:19:00 AM|Construction Simulator Experience|Daytona 500|8652501740|3|EXC - Truck Loading - 15-02-26-11.19.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|33.33|50.00|44.00|6.397325|0|0|100.3792|2.724834|19.75362|1.419175|1.901294|7.16824|307.791|1.302566|10|5|1|503.0491|273.6366|37.20269|17.78986|0|5.642817|43.00944|13|7|0|0|
2/15/2026 11:18:00 AM|Construction Simulator Experience|Daytona 500|8023779528|3|EXC - Truck Loading - 15-02-26-11.18.xml|False|||66.67|66.67|25.00|60.00|6.135591|1|0|102.7647|2.679294|12.80313|1.57974|2.143187|5.769032|238.441|0.9964455|10|5|1|435.6408|192.657|40.43382|37.34138|0|6.547618|28.85407|10|5|0.4686472|0|
2/15/2026 11:18:00 AM|Construction Simulator Experience|Daytona 500|4185203609|3|EXC - Truck Loading - 15-02-26-11.18.xml|False|||100.00|27.78|50.00|40.00|5.081984|0|0|102.7053|1.881602|19.46537|1.151628|1.81588|7.476126|292.8576|1.200581|10|4|2|367.606|208.5033|37.68325|32.01069|2|5.874898|29.9045|4|4|0|0|
2/15/2026 11:12:00 AM|Construction Simulator Experience|Daytona 500|3866752832|3|EXC - Truck Loading - 15-02-26-11.12.xml|False|||100.00|77.78|50.00|76.00|5.067991|0|0|112.2054|2.577732|4.186422|1.371215|2.105194|6.905354|229.7359|0.9626341|10|9|1|973.934|193.855|56.12046|57.05199|0|13.62385|62.15211|7|9|0|0|
2/15/2026 11:11:00 AM|Construction Simulator Experience|Daytona 500|6064989344|3|EXC - Truck Loading - 15-02-26-11.11.xml|False|||100.00|33.33|50.00|44.00|5.157392|0|0|95.31774|2.189444|10.68298|1.042734|1.933669|4.456107|333.7756|1.367502|10|5|1|432.5597|275.797|53.54969|21.646|1|6.312534|40.10497|13|6|0|0|
2/15/2026 11:11:00 AM|Construction Simulator Experience|Daytona 500|5617741555|3|EXC - Truck Loading - 15-02-26-11.11.xml|False|||100.00|55.56|50.00|60.00|5.074752|0|0|92.06513|2.24086|9.309708|1.571348|2.379766|5.589422|243.9236|1.007521|10|5|1|412.4636|196.5697|42.0463|29.02768|0|6.111191|27.94711|3|5|0|0|
2/15/2026 11:06:00 AM|Construction Simulator Experience|Daytona 500|7012405259|3|EXC - Truck Loading - 15-02-26-11.06.xml|False|||100.00|38.89|25.00|44.00|6.816421|0|0|109.2819|2.636486|47.54781|1.189012|1.947628|7.893841|273.685|1.131904|10|1|1|103.8341|188.3206|20.08653|13.10303|0|0.4355678|7.893841|1|2|3.274506|0|
2/15/2026 11:03:00 AM|Construction Simulator Experience|Daytona 500|4188033331|3|EXC - Truck Loading - 15-02-26-11.03.xml|False|||100.00|33.33|25.00|40.00|5.180137|0|0|109.1266|2.289921|17.43826|0.7817104|1.487864|7.71909|288.7245|1.164798|10|4|1|385.6478|221.2264|60.81721|35.89292|0|6.3626|30.92944|6|4|5.856099|0|
2/15/2026 10:59:00 AM|Construction Simulator Experience|Daytona 500|3043772766|3|EXC - Truck Loading - 15-02-26-10.59.xml|False|||100.00|38.89|25.00|44.00|5.708898|0|0|93.52322|2.951718|18.38348|1.044711|1.811768|7.272169|253.7512|1.06476|10|3|1|413.516|193.855|30.00418|17.55231|0|5.468555|29.14727|6|4|0.5056143|0|
2/15/2026 10:57:00 AM|Construction Simulator Experience|Daytona 500|3302596446|3|EXC - Truck Loading - 15-02-26-10.57.xml|False|||100.00|83.33|50.00|80.00|5.345149|0|0|101.9382|2.528066|5.865838|1.644253|2.284495|5.093462|234.9634|0.9854668|10|8|1|624.3268|183.0046|49.46623|44.85979|0|11.03069|40.74833|19|9|0|0|
2/15/2026 10:55:00 AM|Construction Simulator Experience|Daytona 500|8196647088|3|EXC - Truck Loading - 15-02-26-10.55.xml|False|||66.67|44.44|25.00|44.00|5.465244|1|0|73.39928|2.573549|25.22622|1.107056|1.719614|5.257538|322.9747|1.346063|10|3|1|234.4101|209.3807|37.81438|34.14013|0|4.894367|21.03015|2|4|0.0580234|0|
2/15/2026 10:52:00 AM|Construction Simulator Experience|Daytona 500|7726332424|3|EXC - Truck Loading - 15-02-26-10.52.xml|False|||100.00|44.44|25.00|48.00|6.318995|0|0|113.8421|2.535918|33.25355|1.586603|2.354192|8.413938|304.3678|1.271855|10|2|1|199.0367|211.6518|19.69893|15.84909|0|3.454534|16.82788|8|4|2.417738|0|
2/15/2026 10:50:00 AM|Construction Simulator Experience|Daytona 500|6782706151|3|EXC - Truck Loading - 15-02-26-10.50.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|38.89|25.00|40.00|7.143359|0|0|79.29288|2.608118|13.1688|1.813684|2.752461|4.69965|311.6245|1.287725|10|5|1|488.6286|283.4023|18.7739|20.58901|0|6.553431|42.29685|21|8|2.366403|0|
2/15/2026 10:48:00 AM|Construction Simulator Experience|Daytona 500|3192090975|3|EXC - Truck Loading - 15-02-26-10.48.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|25.00|36.00|8.875826|0|0|124.9641|2.580263|24.44753|1.883572|2.594188|11.56765|317.9029|1.325655|10|4|1|523.9779|254.5285|22.87743|17.98315|1|5.691199|46.27059|7|5|1.912738|0|
2/15/2026 10:45:00 AM|Construction Simulator Experience|Daytona 500|4072568155|3|EXC - Truck Loading - 15-02-26-10.45.xml|False|||100.00|50.00|25.00|52.00|6.063633|0|0|99.65441|2.033056|6.118556|0.8325971|1.10491|10.25126|257.3526|0.967822|10|6|1|1004.091|216.9718|68.68468|53.1302|0|7.302834|71.7793|23|6|5.983696|0|
2/15/2026 10:43:00 AM|Construction Simulator Experience|Daytona 500|5635490924|3|EXC - Truck Loading - 15-02-26-10.43.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|61.11|25.00|56.00|5.533133|1|0|99.9324|3.003233|11.08991|1.306686|2.096114|5.412097|320.5423|1.356592|10|9|1|607.8307|262.5522|49.52809|31.20078|0|12.41191|54.12096|1|9|3.369163|0|
2/15/2026 10:41:00 AM|Construction Simulator Experience|Daytona 500|7025259811|3|EXC - Truck Loading - 15-02-26-10.41.xml|False|||33.33|22.22|50.00|28.00|7.113254|1|0|109.5776|2.619136|94.94385|0.8717057|1.427693|12.05801|329.6626|1.352048|10|1|1|131.6766|257.7686|28.7963|17.81607|1|1.237214|12.05801|1|3|0|0|
2/15/2026 10:38:00 AM|Construction Simulator Experience|Daytona 500|3192090799|3|EXC - Truck Loading - 15-02-26-10.38.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|44.44|25.00|44.00|6.911069|1|0|102.836|2.993002|15.79787|1.253206|1.958572|7.848953|312.3791|1.300215|10|7|1|904.5494|266.812|68.12805|32.99984|1|11.68253|78.48953|15|13|8.70919|0|
2/15/2026 10:35:00 AM|Construction Simulator Experience|Daytona 500|6417457476|3|EXC - Truck Loading - 15-02-26-10.35.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|44.44|50.00|52.00|5.383872|0|0|51.67474|2.98168|5.975444|1.406529|2.053478|1.340962|300.2309|1.262001|10|5|1|353.7417|261.5907|42.14122|31.94276|0|0|29.50116|12|4|0|0|
2/15/2026 10:33:00 AM|Construction Simulator Experience|Daytona 500|2898399869|3|EXC - Truck Loading - 15-02-26-10.33.xml|False|||100.00|61.11|50.00|64.00|5.422026|0|0|114.2251|2.257215|13.51214|1.558069|2.385966|6.94932|256.3476|1.06033|10|6|1|586.5568|199.9099|53.746|46.63084|0|9.188451|41.76735|6|6|0|0|
2/15/2026 10:31:00 AM|Construction Simulator Experience|Daytona 500|0622018753|3|EXC - Truck Loading - 15-02-26-10.31.xml|False|||0.00|61.11|25.00|48.00|7.345304|1|1|118.6063|2.476791|7.612653|1.021131|1.767841|7.808413|227.2635|0.9455448|10|6|1|742.8707|181.1213|46.06005|28.95742|0|10.53445|46.89649|3|8|1.142538|0|
2/15/2026 10:28:00 AM|Construction Simulator Experience|Daytona 500|0683247031|3|EXC - Truck Loading - 15-02-26-10.28.xml|False|||100.00|66.67|50.00|68.00|5.570334|0|0|106.8547|2.566586|16.10703|1.596648|2.345851|5.491568|253.5025|1.059491|10|6|1|545.9019|205.7065|58.16111|53.68338|0|8.56272|38.44098|3|6|0|0|
2/15/2026 10:27:00 AM|Construction Simulator Experience|Daytona 500|6103012532|3|EXC - Truck Loading - 15-02-26-10.27.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|33.33|50.00|44.00|5.001561|0|0|91.22506|2.53158|16.91142|1.213846|1.973786|6.080084|319.775|1.338638|10|5|1|392.4877|180.5471|61.38172|21.88745|0|0|34.86326|7|6|0|0|
2/15/2026 10:26:00 AM|Construction Simulator Experience|Daytona 500|2406030610|3|EXC - Truck Loading - 15-02-26-10.26.xml|False|||100.00|44.44|50.00|52.00|6.776719|0|0|93.58669|2.197305|21.47048|1.127047|1.943423|5.970709|257.3198|1.072379|10|3|1|250.7072|200.2592|22.36415|20.89978|0|4.498362|17.91998|5|4|0|0|
2/15/2026 10:21:00 AM|Construction Simulator Experience|Daytona 500|7652381549|3|EXC - Truck Loading - 15-02-26-10.21.xml|False|||66.67|61.11|50.00|60.00|5.594015|2|0|88.96291|2.256782|4.80458|1.281353|1.891856|7.855968|255.2817|1.028434|10|8|1|888.9254|214.6415|62.53079|43.68398|0|10.46818|63.03511|9|10|0|0|
2/15/2026 10:20:00 AM|Construction Simulator Experience|Daytona 500|3866790896|3|EXC - Truck Loading - 15-02-26-10.20.xml|False|||66.67|27.78|25.00|32.00|7.199014|0|0|118.2116|1.695975|51.85983|0.9777159|1.706674|13.89202|327.3736|1.327417|10|1|1|152.778|203.6568|10.43291|9.792196|0|1.523178|13.89319|2|2|1.685377|0|
2/15/2026 10:19:00 AM|Construction Simulator Experience|Daytona 500|9056381511|3|EXC - Truck Loading - 15-02-26-10.19.xml|False|||100.00|61.11|25.00|60.00|6.133552|0|0|99.66557|2.266732|7.623576|1.14018|2.049549|4.128284|280.9389|1.165676|10|8|1|634.821|217.7669|67.87716|54.4201|0|11.4851|49.54054|20|8|15.30395|0|
2/15/2026 10:15:00 AM|Construction Simulator Experience|Daytona 500|3868015614|3|EXC - Truck Loading - 15-02-26-10.15.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|50.00|40.00|6.350313|3|0|61.91298|2.106634|44.57484|1.391304|1.766524|5.313209|300.2607|1.253737|10|2|1|401.0589|234.3333|13.97737|22.70867|0|0|33.45062|25|3|0|0|
2/15/2026 10:13:00 AM|Construction Simulator Experience|Daytona 500|6188542405|3|EXC - Truck Loading - 15-02-26-10.13.xml|False|||100.00|77.78|25.00|72.00|5.538861|0|0|115.4606|2.400954|7.780997|1.251293|1.624936|8.160756|233.1454|0.9678587|10|7|1|883.1192|192.7224|53.24532|61.39003|0|10.16898|57.1931|4|6|1.027265|0|
2/15/2026 10:11:00 AM|Construction Simulator Experience|Daytona 500|8285519605|3|EXC - Truck Loading - 15-02-26-10.11.xml|False|||100.00|50.00|25.00|52.00|6.865841|0|0|108.1364|2.620492|27.263|1.403627|1.991699|7.713499|250.6434|1.045127|10|2|1|221.5785|190.6182|18.17398|8.714391|0|3.351056|15.427|1|2|7.01397|0|
2/15/2026 10:08:00 AM|Construction Simulator Experience|Daytona 500|3864383298|3|EXC - Truck Loading - 15-02-26-10.08.xml|False|||100.00|44.44|25.00|48.00|5.342085|0|0|108.5365|2.64447|13.46769|1.363926|1.995353|8.412296|262.7201|1.091793|10|5|1|578.246|208.3904|45.46943|22.6517|0|7.113647|42.19912|3|7|5.406339|0|
2/15/2026 10:05:00 AM|Construction Simulator Experience|Daytona 500|3369055344|3|EXC - Truck Loading - 15-02-26-10.05.xml|False|||66.67|38.89|25.00|40.00|6.689418|1|0|123.6752|2.056565|60.00832|1.524212|1.717134|10.78331|276.8894|1.149794|10|1|1|141.5407|198.7156|10.35581|6.463608|0|1.65493|10.88642|3|1|9.225185|0|
2/15/2026 10:05:00 AM|Construction Simulator Experience|Daytona 500|9415458662|3|EXC - Truck Loading - 15-02-26-10.05.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|50.00|40.00|9.992086|0|0|90.35332|3.811024|5.882449|0.8633376|1.718667|17.91745|208.594|0.8585814|10|1|1|309.2267|158.9703|23.24546|8.561335|0|0|17.91745|2|3|0|0|
2/15/2026 10:02:00 AM|Construction Simulator Experience|Daytona 500|8133256264|3|EXC - Truck Loading - 15-02-26-10.02.xml|False|||100.00|38.89|50.00|48.00|6.420675|0|0|66.51678|2.682581|9.78019|1.456177|2.448033|3.362798|288.9445|1.215895|10|5|1|294.5121|207.4926|37.43812|17.88324|0|6.749164|23.63824|10|7|0|0|
2/15/2026 9:58:00 AM|Construction Simulator Experience|Daytona 500|2394625262|3|EXC - Truck Loading - 15-02-26-09.58.xml|False|||100.00|50.00|25.00|52.00|6.68479|0|0|108.4033|2.087421|23.59917|1.550214|2.495286|11.42535|257.149|1.073737|10|2|1|319.9023|181.4364|17.81948|14.58655|0|3.001971|22.85071|11|2|7.46002|0|
2/15/2026 9:58:00 AM|Construction Simulator Experience|Daytona 500|8632341221|3|EXC - Truck Loading - 15-02-26-09.58.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|27.78|25.00|32.00|7.859719|0|0|49.56667|3.203603|21.70823|2.192839|3.096881|5.754859|303.3026|1.275205|10|4|1|341.5318|263.6898|24.4126|24.88894|0|2.586018|28.77429|32|8|1.217992|0|
2/15/2026 9:55:00 AM|Construction Simulator Experience|Daytona 500|3015024764|3|EXC - Truck Loading - 15-02-26-09.55.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|22.22|25.00|24.00|9.566122|2|0|96.83024|3.012641|10.38084|2.309411|3.295624|10.20944|360.6984|1.500062|10|4|1|407.8635|252.8987|26.44644|18.85526|0|5.914717|40.86548|8|5|8.344825|0|
2/15/2026 9:51:00 AM|Construction Simulator Experience|Daytona 500|3018528204|3|EXC - Truck Loading - 15-02-26-09.51.xml|False|||100.00|44.44|50.00|52.00|6.854161|0|0|102.9752|2.403262|48.75451|1.630936|2.251261|11.48119|284.7255|1.183704|10|1|1|166.7536|200.8036|12.18493|7.244137|0|1.587314|13.18861|0|3|5.157969|0|
2/15/2026 9:51:00 AM|Construction Simulator Experience|Daytona 500|8602087660|3|EXC - Truck Loading - 15-02-26-09.51.xml|False|||100.00|50.00|25.00|52.00|5.240169|0|0|101.6494|2.366554|8.52562|1.472531|1.856288|11.67756|253.9296|1.068708|10|6|1|993.4625|213.1754|65.42794|45.67481|0|9.124781|70.07487|11|6|1.269735|0|
2/15/2026 9:46:00 AM|Construction Simulator Experience|Daytona 500|8146032999|3|EXC - Truck Loading - 15-02-26-09.46.xml|False|||100.00|77.78|25.00|72.00|6.625535|0|0|114.045|2.460483|7.498972|1.389482|2.114468|8.446465|256.9042|1.076645|10|7|1|829.8547|203.0202|66.22385|35.26655|0|10.1202|59.22032|14|7|1.887936|0|
2/15/2026 9:44:00 AM|Construction Simulator Experience|Daytona 500|8146613373|3|EXC - Truck Loading - 15-02-26-09.44.xml|False|||100.00|44.44|0.00|44.00|5.914216|0|0|77.41665|2.356856|19.80852|1.431361|2.097326|6.875523|301.7582|1.254189|10|5|1|577.9718|224.7979|51.3916|36.5652|0|6.646888|48.44659|4|5|2.249224|0.8498673|
2/15/2026 9:44:00 AM|Construction Simulator Experience|Daytona 500|8155014176|3|EXC - Truck Loading - 15-02-26-09.44.xml|False|||100.00|61.11|50.00|64.00|5.059436|0|0|89.86987|2.611184|8.643356|1.128875|1.753926|5.450708|257.0111|1.08384|10|7|1|534.9153|201.5231|47.97931|39.23373|0|9.84374|38.18866|9|9|0|0|
2/15/2026 9:39:00 AM|Construction Simulator Experience|Daytona 500|3866885937|3|EXC - Truck Loading - 15-02-26-09.39.xml|False|||100.00|66.67|25.00|64.00|5.271077|0|0|111.945|2.526088|7.829391|1.319636|1.709489|7.076972|265.6161|1.114386|10|9|1|863.272|215.4319|68.27344|48.06009|0|14.00977|63.69415|8|6|1.573305|0|
2/15/2026 9:37:00 AM|Construction Simulator Experience|Daytona 500|8147716077|3|EXC - Truck Loading - 15-02-26-09.37.xml|False|||100.00|38.89|25.00|44.00|6.332854|0|0|36.98509|2.656418|20.69129|1.762308|2.438702|3.453197|275.6188|1.158703|10|3|1|181.9889|210.7202|20.73471|23.51708|0|2.85185|13.93321|8|5|0.3265422|0|
2/15/2026 9:37:00 AM|Construction Simulator Experience|Daytona 500|7277422886|3|EXC - Truck Loading - 15-02-26-09.37.xml|False|||66.67|44.44|25.00|44.00|6.093094|1|0|116.1576|2.512158|21.7914|1.310914|2.038372|8.843684|270.2302|1.129988|10|3|1|353.446|210.6432|19.32254|19.31793|0|5.013315|26.53105|9|4|1.314362|0|
2/15/2026 9:32:00 AM|Construction Simulator Experience|Daytona 500|3059860896|3|EXC - Truck Loading - 15-02-26-09.32.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|38.89|25.00|36.00|7.273785|1|0|122.1288|2.455126|16.72198|1.82709|2.597709|9.025969|369.7249|1.522291|10|6|1|703.0846|338.7257|70.52877|82.01309|0|0|72.20775|60|11|1.838237|0|
2/15/2026 9:30:00 AM|Construction Simulator Experience|Daytona 500|7162459564|3|EXC - Truck Loading - 15-02-26-09.30.xml|False|||100.00|38.89|25.00|44.00|6.165655|0|0|86.87054|2.544037|19.61084|1.314051|2.194392|6.333562|272.6483|1.120481|10|3|1|250.8817|188.8807|29.33487|25.17548|0|3.875626|19.00069|4|3|9.322956|0|
2/15/2026 9:28:00 AM|Construction Simulator Experience|Daytona 500|4134469490|3|EXC - Truck Loading - 15-02-26-09.28.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|16.67|25.00|24.00|4.98521|0|0|89.31332|2.389514|50.5007|1.29088|1.547743|7.982796|311.4316|1.308783|10|3|2|276.8318|261.3964|27.46357|15.76203|1|0|23.94839|6|2|1.038282|0|
2/15/2026 9:24:00 AM|Construction Simulator Experience|Daytona 500|8478333386|3|EXC - Truck Loading - 15-02-26-09.24.xml|False|||66.67|50.00|50.00|52.00|6.825202|0|1|99.48021|2.744372|4.704376|1.289594|2.105251|6.614222|281.2172|1.18404|10|10|1|932.1733|226.9133|59.79751|46.73021|0|11.80593|72.81754|4|12|0|0|
2/15/2026 9:20:00 AM|Construction Simulator Experience|Daytona 500|4076648995|3|EXC - Truck Loading - 15-02-26-09.20.xml|False|||66.67|55.56|50.00|56.00|5.86935|2|0|78.62258|2.863665|7.927289|1.576581|2.236743|4.870679|267.479|1.11848|10|6|1|459.399|216.66|28.99548|31.08527|0|7.371315|34.13321|10|8|0|0|
2/15/2026 9:17:00 AM|Construction Simulator Experience|Daytona 500|4074933374|3|EXC - Truck Loading - 15-02-26-09.17.xml|False|||33.33|44.44|25.00|40.00|7.141616|0|2|109.2005|2.955529|15.17699|1.358107|1.966486|7.566369|237.111|0.9944218|10|4|1|459.5135|174.0504|31.30248|19.63903|0|4.958127|30.26548|4|3|0.1431459|0|
2/15/2026 9:16:00 AM|Construction Simulator Experience|Daytona 500|5185985753|3|EXC - Truck Loading - 15-02-26-09.16.xml|False|||33.33|33.33|50.00|36.00|4.65266|3|0|87.91898|2.250356|10.33599|0.7649406|1.251126|3.926191|276.2442|1.122791|10|5|1|358.7509|209.0065|51.47829|35.84277|1|5.968843|27.52856|4|6|0|0|
2/15/2026 9:13:00 AM|Construction Simulator Experience|Daytona 500|4845476938|3|EXC - Truck Loading - 15-02-26-09.13.xml|False|||0.00|33.33|25.00|28.00|9.126011|4|3|81.39494|2.634308|29.35051|2.00287|2.805768|6.293328|277.5154|1.155799|10|4|1|408.2082|214.3221|22.57127|27.00383|0|3.7433|31.4678|22|8|3.765152|0|
2/15/2026 9:12:00 AM|Construction Simulator Experience|Daytona 500|2392208142|3|EXC - Truck Loading - 15-02-26-09.12.xml|False|||100.00|33.33|25.00|40.00|5.539301|0|0|127.2666|2.32896|46.49876|1.43305|1.800005|15.58869|263.8082|1.094509|10|1|1|213.4085|185.0552|16.83091|12.88189|0|1.682901|15.63859|2|1|3.552544|0|
2/15/2026 9:08:00 AM|Construction Simulator Experience|Daytona 500|2166500451|3|EXC - Truck Loading - 15-02-26-09.08.xml|False|||66.67|44.44|50.00|48.00|5.228766|0|2|99.20768|2.394954|11.86859|1.502951|2.343345|5.300597|307.2082|1.291487|10|7|1|496.9182|255.9607|42.97767|27.79484|0|10.10909|42.40482|6|7|0|0|
2/15/2026 9:06:00 AM|Construction Simulator Experience|Daytona 500|3522702266|3|EXC - Truck Loading - 15-02-26-09.06.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|50.00|40.00|6.180347|2|0|93.06637|2.896636|27.81194|1.360983|1.910559|5.641229|303.3707|1.278085|10|5|1|334.713|267.2851|37.07191|23.32913|0|5.310914|28.20614|7|11|0|0|
2/15/2026 9:05:00 AM|Construction Simulator Experience|Daytona 500|9102701091|3|EXC - Truck Loading - 15-02-26-09.05.xml|False|||100.00|38.89|50.00|48.00|6.360075|0|0|104.6626|2.405586|30.36885|1.425889|1.91728|11.02927|262.4615|1.089039|10|2|1|302.6973|197.6872|19.12164|12.98183|0|3.119194|22.06844|1|2|0|0|
2/15/2026 9:00:00 AM|Construction Simulator Experience|Daytona 500|4075925033|3|EXC - Truck Loading - 15-02-26-09.00.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|33.33|50.00|44.00|6.477024|0|0|113.0428|2.476329|33.72891|1.141091|1.875591|8.975671|318.5639|1.344792|10|3|1|304.2945|253.9345|31.49904|19.72561|0|3.853572|26.92701|20|3|0|0|
2/15/2026 8:59:00 AM|Construction Simulator Experience|Daytona 500|3525868369|3|EXC - Truck Loading - 15-02-26-08.59.xml|False|||100.00|50.00|25.00|52.00|6.603967|0|0|95.28532|2.398406|20.73517|1.600624|2.462049|7.014324|248.0124|1.03759|10|3|1|305.4472|189.1113|25.82845|17.83014|0|4.115548|21.04297|3|3|5.026154|0|
2/15/2026 8:59:00 AM|Construction Simulator Experience|Daytona 500|5197709615|3|EXC - Truck Loading - 15-02-26-08.59.xml|False|||100.00|50.00|50.00|56.00|5.010246|0|0|108.5591|2.358356|9.662236|1.364428|1.941214|10.08752|279.4003|1.172138|10|5|1|649.8749|200.3851|66.43997|51.61953|0|7.825925|50.43758|6|5|0|0|
2/15/2026 8:52:00 AM|Construction Simulator Experience|Daytona 500|9057519751|3|EXC - Truck Loading - 15-02-26-08.52.xml|False|||100.00|38.89|25.00|44.00|6.608846|0|0|103.0314|2.674989|20.95394|1.507833|2.352476|7.728575|297.7317|1.238221|10|3|1|281.3959|227.9344|33.88843|18.76466|0|4.576709|23.27235|2|6|0.9198976|0|
